type,date,side,price,intended_price,slippage_pct,size,cost,commission,balance,stop_loss,take_profit,pnl,pnl_pct,reinvested,reason
entry,2025-04-21 20:00:00,SELL,2.234728403558706,2.237,0.10154655526570856,20578835.60625577,3065873.8960976675,1226.349558439067,15328143.130929898,2.28174,2.10278,,,,
exit,2025-04-21 20:30:00,,2.2541005247019497,2.2497,0.19560495630306268,20578835.60625577,,1236.9803770084347,17994124.350299276,,,-399892.67672829016,-13.043350453431405,0.0,signal_reversal
entry,2025-04-21 20:30:00,BUY,2.2508445435698086,2.2497,0.050875386487479746,23983163.655221842,3598824.8700598553,1439.529948023942,17992684.820351254,2.204706,2.3846819999999997,,,,
exit,2025-04-21 22:15:00,,2.2243430975708662,2.2284,0.18205449780712177,23983163.655221842,,1422.5809209174713,20954498.592997536,,,-637011.0974135754,-17.700530601339896,0.0,signal_reversal
entry,2025-04-21 22:15:00,SELL,2.2267721514660113,2.2284,0.0730501047383243,28230771.49478719,4190899.7185995076,1676.359887439803,20952822.233110096,2.272968,2.094696,,,,
exit,2025-04-22 00:00:00,,2.2278976656781375,2.224,0.17525475171480498,28230771.49478719,,1677.2071976941143,25110270.609975237,,,-33451.34173436586,-0.7981899825926746,0.0,signal_reversal
entry,2025-04-22 00:00:00,BUY,2.22575969127705,2.224,0.0791228092198677,33844988.80321801,5022054.121995048,2008.8216487980192,25108261.78832644,2.17952,2.3574400000000004,,,,
exit,2025-04-22 01:30:00,,2.281233849497078,2.2833,0.09048966421067331,33844988.80321801,,2058.88890916668,30599181.754050393,,,1875463.374915625,37.34454725809652,1406597.5311867187,signal_reversal
entry,2025-04-22 01:30:00,SELL,2.281812552068378,2.2833,0.06514465605142408,40230099.17223048,6119836.350810079,2447.934540324032,30596733.81951007,2.3289660000000003,2.146302,,,,
exit,2025-04-22 02:45:00,,2.3004897001157674,2.2987,0.07785705467295838,40230099.17223048,,2467.9714341427225,35962718.6806851,,,-753851.4896350448,-12.318164186453416,0.0,signal_reversal
entry,2025-04-22 02:45:00,BUY,2.300459064608089,2.2987,0.07652432279501947,46898533.29793346,7192543.736137021,2877.0174944548085,35959841.66319065,2.252726,2.4366220000000003,,,,
exit,2025-04-22 04:00:00,,2.320796794604657,2.3241,0.14212836777003843,46898533.29793346,,2902.4524199867665,43390112.21308477,,,950907.2550284232,13.22073650036833,713180.4412713174,signal_reversal
entry,2025-04-22 04:00:00,SELL,2.320757293277849,2.3241,0.143828007493273,56089594.98535114,8678022.442616954,3471.208977046782,43386641.00410773,2.370582,2.184654,,,,
exit,2025-04-22 04:45:00,,2.3067694450813336,2.3054,0.059401625806082894,56089594.98535114,,3450.287037311872,52259944.05998014,,,781122.4530218135,9.001157328031262,585841.8397663601,signal_reversal
entry,2025-04-22 04:45:00,BUY,2.3085611821465073,2.3054,0.13712076630984843,67912357.44255477,10451988.811996028,4180.795524798411,52255763.26445534,2.259292,2.4437240000000005,,,,
exit,2025-04-22 08:15:00,,2.3232929443092862,2.3262,0.12497015264009029,67912357.44255477,,4207.47469007194,62956817.38221818,,,996261.2230672751,9.531786160389299,747195.9173004563,signal_reversal
entry,2025-04-22 08:15:00,SELL,2.323212444993953,2.3262,0.12843070269310922,81297107.6121909,12591363.476443637,5036.545390577455,62951780.836827606,2.3727240000000003,2.186628,,,,
exit,2025-04-22 10:45:00,,2.3467731735561688,2.3445,0.09695771192872926,81297107.6121909,,5087.623232853297,73622637.60469432,,,-1920506.7085769225,-15.252571432552747,0.0,signal_reversal
entry,2025-04-22 10:45:00,BUY,2.347924924732393,2.3445,0.14608337523533732,94069410.17897181,14724527.520938866,5889.811008375546,73616747.79368594,2.29761,2.48517,,,,
exit,2025-04-22 11:30:00,,2.3404238085361326,2.3432,0.11847863877890472,94069410.17897181,,5870.994326341783,87629778.74403234,,,-711496.5705924666,-4.8320502615835395,0.0,signal_reversal
entry,2025-04-22 11:30:00,SELL,2.3418351549599024,2.3432,0.05824705702020613,112257831.50249033,17525955.74880647,7010.382299522588,87622768.36173281,2.390064,2.2026079999999997,,,,
exit,2025-04-22 12:45:00,,2.392506355476473,2.390064,0.1021878692986121,112257831.50249033,,7162.068675245739,99453322.95224592,,,-5695401.158293353,-32.4969504654901,0.0,stop_loss
entry,2025-04-22 13:00:00,SELL,2.422900754696031,2.4242,0.05359480669784513,123141638.50024018,19890664.590449184,7956.265836179674,99445366.68640974,2.472684,2.2787479999999998,,,,
exit,2025-04-22 14:00:00,,2.430670119065378,2.4263,0.18011453923167361,123141638.50024018,,7981.7786964075885,118371317.23961571,,,-964714.0372432163,-4.850084484891667,0.0,signal_reversal
entry,2025-04-22 14:00:00,BUY,2.428766895757686,2.4263,0.10167315491431278,146211623.82405773,23674263.447923142,9469.705379169258,118361847.53423654,2.377774,2.571878,,,,
exit,2025-04-22 14:45:00,,2.4542639480669353,2.456,0.07068615362641975,146211623.82405773,,9569.117790392253,142965710.05792767,,,3718396.303071915,15.706492036178284,2788797.227303936,signal_reversal
entry,2025-04-22 14:45:00,SELL,2.454144586236294,2.456,0.07554616301733844,174764409.79850534,28593142.011585534,11437.256804634215,142954272.80112302,2.50512,2.30864,,,,
exit,2025-04-22 16:15:00,,2.424953138293426,2.4205,0.18397596750365294,174764409.79850534,,11301.213440076903,172819996.05207333,,,5090324.95745906,17.802607895965167,3817743.718094295,signal_reversal
entry,2025-04-22 16:15:00,BUY,2.4241061561961015,2.4205,0.14898393704198,213876767.24924687,34563999.21041467,13825.599684165869,172806170.45238915,2.37209,2.5657300000000003,,,,
exit,2025-04-22 19:15:00,,2.515772696696926,2.5186,0.11225694048574951,213876767.24924687,,14348.40884009223,212267918.39740342,,,19590994.938398425,56.680347719992284,14693246.20379882,signal_reversal
entry,2025-04-22 19:15:00,SELL,2.517003826141059,2.5186,0.06337544107604291,253000710.0420364,42453583.67948069,16981.433471792276,212250936.96393162,2.568972,2.367484,,,,
exit,2025-04-22 20:45:00,,2.5373389489963594,2.5328,0.17920676707042024,253000710.0420364,,17118.628152357156,249542601.4940769,,,-5161919.149335394,-12.158971521243638,0.0,signal_reversal
entry,2025-04-22 20:45:00,BUY,2.534473599325241,2.5328,0.06607704221577643,295378024.32881516,49908520.298815385,19963.408119526153,249522638.08595738,2.482144,2.684768,,,,
exit,2025-04-23 00:15:00,,2.681560640338892,2.684768,0.11946505847463043,295378024.32881516,,21121.975574965716,310287447.7856249,,,43425157.603408575,87.00950728134352,32568868.20255643,take_profit
entry,2025-04-23 00:45:00,BUY,2.617668587523875,2.6151,0.0982213882404091,355607408.7428322,62057489.55712499,24822.995822849996,310262624.7898021,2.562798,2.772006,,,,
exit,2025-04-23 01:15:00,,2.6317082759517865,2.6341,0.09079852884149613,355607408.7428322,,24956.1322820875,373562029.6192081,,,4967661.089124241,8.004934012922686,3725745.816843181,signal_reversal
entry,2025-04-23 01:15:00,SELL,2.631463247878005,2.6341,0.1001006841803655,425879437.8987958,74712405.92384163,29884.96236953665,373532144.65683854,2.686782,2.476054,,,,
exit,2025-04-23 02:15:00,,2.650500487155205,2.6455,0.18901860348534194,425879437.8987958,,30101.164203203818,440106880.653958,,,-8137669.926722122,-10.891992870658305,0.0,signal_reversal
entry,2025-04-23 02:15:00,BUY,2.6479080624640225,2.6455,0.091024852164909,498627826.5013642,88021376.1307916,35208.550452316646,440071672.10350573,2.59259,2.8042300000000004,,,,
exit,2025-04-23 03:00:00,,2.6393667975274018,2.6417,0.08832200751782965,498627826.5013642,,35094.97945575879,523799040.88392204,,,-4294007.350375287,-4.878368799863786,0.0,signal_reversal
entry,2025-04-23 03:00:00,SELL,2.639261572333058,2.6417,0.09230524537010303,595392718.6014686,104759808.17678441,41903.92327071376,523757136.96065134,2.6945340000000004,2.483198,,,,
exit,2025-04-23 04:00:00,,2.6978385149457123,2.6945340000000004,0.12263771567595648,595392718.6014686,,42833.9575403007,593597826.0703851,,,-34919119.06705065,-33.33255346184282,0.0,stop_loss
entry,2025-04-23 04:30:00,SELL,2.7251796080193,2.7267,0.05575941543624441,653459123.5641389,118719565.21407703,47487.82608563081,593550338.2442994,2.781234,2.563098,,,,
exit,2025-04-23 08:30:00,,2.6800435501754274,2.6747,0.19978129044106624,653459123.5641389,,46701.30425096955,719631870.332263,,,29447867.495546326,24.80456144060624,22085900.621659745,signal_reversal
entry,2025-04-23 08:30:00,BUY,2.678028433241806,2.6747,0.12444136694977626,806151116.3208239,143926374.0664526,57570.54962658104,719574299.7826364,2.621206,2.835182,,,,
exit,2025-04-23 09:15:00,,2.6447611582444757,2.648,0.1223127551179909,806151116.3208239,,56855.39093655305,836625367.5821029,,,-26875306.26698611,-18.672954447235256,0.0,signal_reversal
entry,2025-04-23 09:15:00,SELL,2.644884271007872,2.648,0.1176634815758373,948954980.8505929,167325073.5164206,66930.02940656824,836558437.5526963,2.7009600000000002,2.4891199999999998,,,,
exit,2025-04-23 09:45:00,,2.6382470963208675,2.6349,0.1270293491543365,948954980.8505929,,66762.0726071547,1005441415.5454673,,,6231617.905401166,3.724258280268808,4673713.429050874,signal_reversal
entry,2025-04-23 09:45:00,BUY,2.6365453463580137,2.6349,0.06244435682621422,1144044137.4554756,201088283.10909346,80435.31324363739,1005360980.2322236,2.582202,2.792994,,,,
exit,2025-04-23 11:30:00,,2.6048300091014247,2.6099,0.1942599677602842,1144044137.4554756,,79467.74669281542,1170086049.9388003,,,-36363213.40251673,-18.083208449688303,0.0,signal_reversal
entry,2025-04-23 11:30:00,SELL,2.6066070089415336,2.6099,0.12617307400538832,1346677169.8898382,234017209.98776007,93606.88399510403,1169992443.0548053,2.6620980000000003,2.453306,,,,
exit,2025-04-23 12:45:00,,2.6424363981129178,2.6372,0.19855900625351744,1346677169.8898382,,94893.56720598938,1355664139.0671582,,,-48345513.97540717,-20.65895665448529,0.0,signal_reversal
entry,2025-04-23 12:45:00,BUY,2.639808580097651,2.6372,0.09891476177959961,1540639138.7102127,271132827.8134317,108453.13112537267,1355555685.9360328,2.584456,2.795432,,,,
exit,2025-04-23 13:30:00,,2.633360928659697,2.6379,0.1720713954396763,1540639138.7102127,,108188.23768115738,1616646821.3537097,,,-10041692.395754794,-3.7036062644043057,0.0,signal_reversal
entry,2025-04-23 13:30:00,SELL,2.6363098086426544,2.6379,0.060282473078795605,1839670151.1186187,323329364.27074194,129331.74570829679,1616517489.6080015,2.690658,2.479626,,,,
exit,2025-04-23 14:30:00,,2.6201907829377573,2.6155,0.1793455529634041,1839670151.1186187,,128540.98062951243,1947228141.2471893,,,29525149.473783426,9.13160162250539,22143862.105337568,signal_reversal
entry,2025-04-23 14:30:00,BUY,2.61741937351459,2.6155,0.07338457329725896,2231848851.9084864,389445628.24943787,155778.25129977515,1947072362.9958894,2.56319,2.77243,,,,
exit,2025-04-23 15:15:00,,2.5614229463872706,2.56319,0.06893962650952297,2231848851.9084864,,152445.56965723954,2211389984.0805855,,,-125128007.16474187,-32.12977578595338,0.0,stop_loss
entry,2025-04-23 15:30:00,SELL,2.554206954201564,2.5566,0.09360266754423466,2597350203.4863787,442277996.8161171,176911.19872644686,2211213072.881859,2.607732,2.4032039999999997,,,,
exit,2025-04-23 16:00:00,,2.5651631405565753,2.5614,0.1469173325749678,2597350203.4863787,,177670.05346934346,2624856346.785884,,,-28634722.912092283,-6.4743720280521995,0.0,signal_reversal
entry,2025-04-23 16:00:00,BUY,2.5647861332081408,2.5614,0.13219853237060403,3070263418.224199,524971269.3571768,209988.50774287072,2624646358.278141,2.510172,2.715084,,,,
exit,2025-04-23 17:45:00,,2.5871821023344803,2.5919,0.18202467940582776,3070263418.224199,,211822.1484021848,3166755053.279287,,,68549702.57587676,13.057800793520629,51412276.931907564,signal_reversal
entry,2025-04-23 17:45:00,SELL,2.5901532999595487,2.5919,0.0673907187951409,3667838949.913208,633351010.6558574,253340.40426234299,3166501712.8750243,2.643738,2.4363859999999997,,,,
exit,2025-04-23 20:00:00,,2.5719230962224993,2.5704,0.059255221852618424,3667838949.913208,,251557.3255601669,3816506197.0323925,,,66613894.006043024,10.517689698965189,49960420.50453227,signal_reversal
entry,2025-04-23 20:00:00,BUY,2.5737030788078044,2.5704,0.12850446653455633,4448655590.994143,763301239.4064785,305320.4957625914,3816200876.5366297,2.518992,2.724624,,,,
exit,2025-04-23 21:00:00,,2.5710202967226623,2.5755,0.17393528547225423,4448655590.994143,,305002.2351353251,4567262340.185487,,,-12239775.75762145,-1.6035314926435538,0.0,signal_reversal
entry,2025-04-23 21:00:00,SELL,2.571761822786605,2.5755,0.1451437473653589,5327782261.62096,913452468.0370975,365380.987214839,4566896959.198272,2.62701,2.4209699999999996,,,,
exit,2025-04-23 21:45:00,,2.587782521918021,2.5846,0.12313402143547714,5327782261.62096,,367657.11512553564,5394626973.469119,,,-85722453.76625012,-9.38444601835251,0.0,signal_reversal
entry,2025-04-23 21:45:00,BUY,2.587905289443347,2.5846,0.12788398372464826,6253660435.884218,1078925394.6938238,431570.15787752956,5394195403.311241,2.532908,2.7396760000000002,,,,
exit,2025-04-24 00:00:00,,2.584813975412224,2.5892,0.16939690204603322,6253660435.884218,,431054.6371241607,6453357715.1166115,,,-19763082.888453588,-1.8317376702456738,0.0,signal_reversal
entry,2025-04-24 00:00:00,SELL,2.5866557377419253,2.5892,0.09826441596148018,7484595983.480434,1290671543.0233223,516268.617209329,6452841446.499402,2.640984,2.433848,,,,
exit,2025-04-24 00:30:00,,2.5514342716316705,2.5493,0.08371990866787964,7484595983.480434,,509238.7920418329,7809290290.76999,,,263109204.98906335,20.385450226379476,197331903.7417975,signal_reversal
entry,2025-04-24 00:30:00,BUY,2.5515958149638083,2.5493,0.0900566808068195,9181654372.889881,1561858058.1539981,624743.2232615993,7808665547.546728,2.498314,2.702258,,,,
exit,2025-04-24 02:45:00,,2.509362622299382,2.5113,0.07714640626838339,9181654372.889881,,614402.6745120412,8982138624.917786,,,-388384980.7829413,-24.866855138038847,0.0,signal_reversal
entry,2025-04-24 02:45:00,SELL,2.5097568497423333,2.5113,0.06144826415269679,10736663943.170366,1796427724.9835572,718571.089993423,8981420053.827793,2.5615259999999997,2.3606219999999998,,,,
exit,2025-04-24 05:00:00,,2.5331001998253866,2.529,0.1621273161481534,10736663943.170366,,725254.5487974101,10526492819.113031,,,-251354959.69831902,-13.99193277873841,0.0,signal_reversal
entry,2025-04-24 05:00:00,BUY,2.532539838697687,2.529,0.13996989710111127,12469489314.560308,2105298563.8226063,842119.4255290426,10525650699.687502,2.47842,2.68074,,,,
exit,2025-04-24 05:45:00,,2.512793371105078,2.5178,0.19884934843600555,12469489314.560308,,835553.3357518066,12383885343.528006,,,-247063919.98210263,-11.735338836383702,0.0,signal_reversal
entry,2025-04-24 05:45:00,SELL,2.5149865318363216,2.5178,0.11174311556430969,14772109337.48328,2476777068.705601,990710.8274822405,12382894632.700523,2.5681559999999997,2.366732,,,,
exit,2025-04-24 06:15:00,,2.5249024897868813,2.52,0.19454324551115382,14772109337.48328,,994616.9505497486,14712197469.42402,,,-147474231.9821037,-5.954279609798545,0.0,signal_reversal
entry,2025-04-24 06:15:00,BUY,2.5230613439100575,2.52,0.12148190119275498,17493269640.393433,2942439493.8848042,1176975.7975539218,14711020493.626467,2.4696,2.6712000000000002,,,,
exit,2025-04-24 07:45:00,,2.469668338224068,2.4736,0.15894492949272573,17493269640.393433,,1152068.644343893,16718289673.490849,,,-935170314.0204215,-31.782142537304903,0.0,signal_reversal
entry,2025-04-24 07:45:00,SELL,2.4713411832498253,2.4736,0.09131697728713205,20294595242.619904,3343657934.6981697,1337463.1738792679,16716952210.316969,2.523072,2.3251839999999997,,,,
exit,2025-04-24 09:30:00,,2.4371301769786986,2.4335,0.14917513781378167,20294595242.619904,,1318948.5465428615,20233855039.157314,,,692979576.5687052,20.725193488766966,519734682.42652893,signal_reversal
entry,2025-04-24 09:30:00,BUY,2.4369105065108188,2.4335,0.14014820262252506,24909230337.05688,4046771007.831463,1618708.403132585,20232236330.75418,2.38483,2.57951,,,,
exit,2025-04-24 10:15:00,,2.4470909727605012,2.4509,0.15541340893135752,24909230337.05688,,1625470.738565971,24341997865.588997,,,251962108.01340893,6.226250695327273,188971581.0100567,signal_reversal
entry,2025-04-24 10:15:00,SELL,2.4480668223411888,2.4509,0.11559744007552417,29830065474.65448,4868399573.1178,1947359.82924712,24340050505.75975,2.499918,2.3038459999999996,,,,
exit,2025-04-24 13:15:00,,2.4782718341220544,2.4736,0.18886780894464042,29830065474.65448,,1971386.9620227453,28305461212.829594,,,-902988866.0479552,-18.54796124447252,0.0,signal_reversal
entry,2025-04-24 13:15:00,BUY,2.476392407452006,2.4736,0.11288839957982312,34290358580.87629,5661092242.565919,2264436.8970263675,28303196775.932568,2.4241279999999996,2.622016,,,,
exit,2025-04-24 14:00:00,,2.5126680281878606,2.5152,0.10066681823073824,34290358580.87629,,2297607.671500403,34274690627.274693,,,1241606435.1048236,21.932277057228433,931204826.3286177,signal_reversal
entry,2025-04-24 14:00:00,SELL,2.51308126556992,2.5152,0.08423721493640209,40915537945.608574,6854938125.454939,2741975.250181976,34271948652.02451,2.5655040000000002,2.364288,,,,
exit,2025-04-24 14:15:00,,2.570007868948453,2.5655040000000002,0.175554937682942,40915537945.608574,,2804086.786199282,38794900090.044266,,,-2331986687.435182,-34.01907712012231,0.0,stop_loss
entry,2025-04-24 15:00:00,SELL,2.555355914474265,2.5586,0.12679142991226083,45545397261.84391,7758980018.008854,3103592.0072035417,38791796498.03706,2.6097720000000004,2.405084,,,,
exit,2025-04-24 16:00:00,,2.614643745889891,2.6097720000000004,0.18667323773458824,45545397261.84391,,3175599.682793353,43847313081.74521,,,-2703463434.3007083,-34.84302611974613,0.0,stop_loss
entry,2025-04-24 16:30:00,BUY,2.678763097180469,2.6748,0.14816424332545292,49105476846.269104,8769462616.349043,3507785.0465396172,43843805296.69867,2.621304,2.835288,,,,
exit,2025-04-24 17:00:00,,2.616875644098299,2.621304,0.16893713593314047,49105476846.269104,,3426744.7026889217,49570828273.943954,,,-3042439639.1037545,-34.69356985947677,0.0,stop_loss
entry,2025-04-24 18:00:00,BUY,2.6198407975143465,2.6176,0.08560503951506836,56763939611.493706,9914165654.788792,3965666.261915517,49566862607.68204,2.565248,2.7746560000000002,,,,
exit,2025-04-24 19:30:00,,2.6208064265579654,2.6244,0.13692933402052748,56763939611.493706,,3967127.9394813594,59493739707.665726,,,50845780.7796037,0.5128599072282387,38134335.584702775,signal_reversal
entry,2025-04-24 19:30:00,SELL,2.6209603729034283,2.6244,0.13106337054457493,68097641218.924866,11898747941.533146,4759499.176613258,59488980208.48911,2.676888,2.466936,,,,
exit,2025-04-24 21:15:00,,2.5877250106350633,2.5833,0.17129294449204285,68097641218.924866,,4699145.849265736,71952365807.44296,,,2258550629.682846,18.98141418559904,1693912972.2621346,signal_reversal
entry,2025-04-24 21:15:00,BUY,2.5845987728115416,2.5833,0.05027572529482851,83516675660.84863,14390473161.488594,5756189.264595438,71946609618.17836,2.531634,2.738298,,,,
exit,2025-04-25 01:00:00,,2.672002752532929,2.6766,0.17175698524514552,83516675660.84863,,5950847.6599516645,88160517524.21658,,,7293738978.198539,50.68449728058874,5470304233.648904,signal_reversal
entry,2025-04-25 01:00:00,SELL,2.6747554025050437,2.6766,0.06891569509662288,98880649918.47458,17632103504.84332,7052841.401937328,88153464682.81465,2.7301320000000002,2.516004,,,,
exit,2025-04-25 02:00:00,,2.665367989138784,2.6607,0.1754421445027356,98880649918.47458,,7028088.507678417,106015869549.20834,,,921205446.2014561,5.224591869871978,690904084.651092,signal_reversal
entry,2025-04-25 02:00:00,BUY,2.663763879770672,2.6607,0.11515314656564583,119397823156.5353,21203173909.84167,8481269.56393667,106007388279.64441,2.6074859999999997,2.820342,,,,
exit,2025-04-25 02:30:00,,2.606014446693715,2.6074859999999997,0.056435712647544385,119397823156.5353,,8297398.721325663,120307108192.85205,,,-6903453996.634036,-32.55858781326001,0.0,stop_loss
entry,2025-04-25 03:00:00,SELL,2.6107645024290305,2.614,0.12377572957037619,138243539102.34277,24061421638.57041,9624568.655428166,120297483624.19662,2.66628,2.4571599999999996,,,,
exit,2025-04-25 04:30:00,,2.637331852112484,2.6327,0.17593543178047077,138243539102.34277,,9722509.0406231,140676418308.91626,,,-3682486953.850776,-15.304527758857594,0.0,signal_reversal
entry,2025-04-25 04:30:00,BUY,2.6362080248831137,2.6327,0.1332481818328583,160089511504.10864,28135283661.783253,11254113.464713302,140665164195.45154,2.580046,2.7906619999999998,,,,
exit,2025-04-25 05:15:00,,2.653685073280601,2.6573,0.1360375839912279,160089511504.10864,,11328723.921792965,169497088711.3762,,,2786563416.565616,9.904159666784038,2089922562.424212,signal_reversal
entry,2025-04-25 05:15:00,SELL,2.654976261749745,2.6573,0.08744734317748348,191523846544.3042,33899417742.275238,13559767.096910097,169483528944.27927,2.710446,2.497862,,,,
exit,2025-04-25 05:45:00,,2.6589110889201946,2.6548,0.1548549389857901,191523846544.3042,,13579863.449848004,202615753587.9331,,,-767193098.6213908,-2.2631453568143165,0.0,signal_reversal
entry,2025-04-25 05:45:00,BUY,2.657589431005034,2.6548,0.10507122966077584,228721281651.81882,40523150717.586624,16209260.287034651,202599544327.64606,2.601704,2.814088,,,,
exit,2025-04-25 06:30:00,,2.6852695022422384,2.6868,0.05696359080548472,228721281651.81882,,16378087.523556972,244701355865.74854,,,6314643282.063454,15.582804323561556,4735982461.54759,signal_reversal
entry,2025-04-25 06:30:00,SELL,2.6834922690933247,2.6868,0.12311042528937856,273562952296.21753,48940271173.14971,19576108.469259884,244681779757.27927,2.740536,2.5255919999999996,,,,
exit,2025-04-25 07:30:00,,2.7421470283747595,2.740536,0.05878515643507031,273562952296.21753,,20003995.645666644,277556277819.53,,,-16065773110.898943,-32.82730709451641,0.0,stop_loss
entry,2025-04-25 08:15:00,SELL,2.7375912861984593,2.74,0.0879092628299617,304161120637.86957,55511255563.906006,22204502.225562405,277534073317.30444,2.7948000000000004,2.5756,,,,
exit,2025-04-25 08:45:00,,2.723545774078,2.7208,0.10091789466332284,304161120637.86957,,22090579.59338929,334107830912.935,,,4250008126.8982716,7.656119617048747,3187506095.1737037,signal_reversal
entry,2025-04-25 08:45:00,BUY,2.722793155171013,2.7208,0.07325621769380684,368123260055.6656,66821566182.587006,26728626.473034803,334081102286.462,2.666384,2.8840480000000004,,,,
exit,2025-04-25 10:45:00,,2.674782294511832,2.6772,0.09030724219961786,368123260055.6656,,26257322.085196506,383202496603.02765,,,-17700171866.021343,-26.488711470270538,0.0,signal_reversal
entry,2025-04-25 10:45:00,SELL,2.6738992295031228,2.6772,0.12329189066477125,429936729523.91284,76640499320.60553,30656199.728242215,383171840403.2994,2.730744,2.516568,,,,
exit,2025-04-25 11:00:00,,2.7349219734853407,2.730744,0.15299762575110493,429936729523.91284,,31355824.234223273,433545064925.38086,,,-26267274798.524048,-34.2733607314349,0.0,stop_loss
entry,2025-04-25 11:15:00,SELL,2.724934200548552,2.7263,0.050097181214389774,477308844563.7747,86709012985.07617,34683605.19403047,433510381320.1868,2.7808260000000002,2.562722,,,,
exit,2025-04-25 11:45:00,,2.7835426382456707,2.7808260000000002,0.09769177379923746,477308844563.7747,,35429587.212134466,492209639039.15125,,,-28009755266.111763,-32.30316469054103,0.0,stop_loss
entry,2025-04-25 12:00:00,SELL,2.7874048368772657,2.7893,0.06794404053826748,529750432223.44543,98441927807.83026,39376771.12313211,492170262268.02814,2.845086,2.6219419999999998,,,,
exit,2025-04-25 14:00:00,,2.7660425584941164,2.7634,0.09562707151032943,529750432223.44543,,39074993.09095208,593431590379.2734,,,11277601213.659956,11.456095451193423,8458200910.2449665,signal_reversal
entry,2025-04-25 14:00:00,BUY,2.7671776384236035,2.7634,0.13670255567792916,643361216286.7913,118686318075.85469,47474527.23034188,593384115852.0431,2.708132,2.929204,,,,
exit,2025-04-25 14:45:00,,2.768029930312893,2.7698,0.06390604690256423,643361216286.7913,,47489149.40491586,712195644527.1777,,,500842397.1195887,0.42198831781055907,375631797.8396915,signal_reversal
entry,2025-04-25 14:45:00,SELL,2.7668498356128977,2.7698,0.10651181988239028,772209212831.4756,142439128905.43555,56975651.56217422,712138668875.6156,2.825196,2.603612,,,,
exit,2025-04-25 18:00:00,,2.6548012550291458,2.6501,0.177399155848675,772209212831.4756,,54668319.66320187,876195367254.0012,,,86470277891.8,60.70682863358922,64852708418.850006,signal_reversal
entry,2025-04-25 18:00:00,BUY,2.65304912842584,2.6501,0.11128366574242513,990779278679.1133,175239073450.80026,70095629.3803201,876125271624.6208,2.597098,2.8091060000000003,,,,
exit,2025-04-25 19:00:00,,2.63566708392016,2.64,0.16412560908486507,990779278679.1133,,69636382.19319195,1034072939175.922,,,-17291405899.499104,-9.867323285268226,0.0,signal_reversal
entry,2025-04-25 19:00:00,SELL,2.638391430015742,2.64,0.06093068122190791,1175799307955.3235,206814587835.18442,82725835.13407376,1033990213340.788,2.6928,2.4816,,,,
exit,2025-04-25 19:30:00,,2.6470613439529713,2.6424,0.17640569001558262,1175799307955.3235,,82997677.23560514,1230527724691.3103,,,-10277076484.661993,-4.969222235354136,0.0,signal_reversal
entry,2025-04-25 19:30:00,BUY,2.644488178712534,2.6424,0.0790258368352306,1395953744013.7751,246105544938.2621,98442217.97530484,1230429282473.335,2.589552,2.800944,,,,
exit,2025-04-25 21:30:00,,2.6365639213727117,2.6396,0.11502040564056715,1395953744013.7751,,98147234.06325006,1465374783475.48,,,-11160043936.116943,-4.534657656298052,0.0,signal_reversal
entry,2025-04-25 21:30:00,SELL,2.6360088111149635,2.6396,0.13605049572043026,1667719899831.0605,293074956695.096,117229982.6780384,1465257553492.802,2.6923920000000003,2.481224,,,,
exit,2025-04-25 22:00:00,,2.645642741303285,2.6411,0.17200186677086418,1667719899831.0605,,117658427.93373565,1742148154671.3174,,,-16184355516.580667,-5.522258093658358,0.0,signal_reversal
entry,2025-04-25 22:00:00,BUY,2.643022603068353,2.6411,0.07279554232527768,1977449779637.3132,348429630934.2635,139371852.37370542,1742008782818.9436,2.588278,2.799566,,,,
exit,2025-04-25 23:00:00,,2.7662977426672817,2.7718,0.19850845417122867,1977449779637.3132,,145872396.3106297,2151344545062.7947,,,243624525238.3503,69.9207253370233,182718393928.76273,signal_reversal
entry,2025-04-25 23:00:00,SELL,2.769775955849909,2.7718,0.07302273432753816,2330164510799.9204,430268909012.55896,172107563.6050236,2151172437499.1897,2.827236,2.6054919999999995,,,,
exit,2025-04-26 00:15:00,,2.830666051254213,2.827236,0.12132171683624951,2330164510799.9204,,175891135.32156572,2439381516006.0977,,,-142059830505.65134,-33.016522349167644,0.0,stop_loss
entry,2025-04-26 01:30:00,BUY,2.912151115908479,2.9094,0.09455956240044788,2512968680794.3394,487876303201.21954,195150521.28048784,2439186365484.8174,2.8512120000000003,3.0839640000000004,,,,
exit,2025-04-26 02:45:00,,2.9268621787236415,2.9312,0.14798789834737847,2512968680794.3394,,196136346.35023987,2936255744628.375,,,36772303769.35144,7.537218661383741,27579227827.01358,signal_reversal
entry,2025-04-26 02:45:00,SELL,2.927076444639216,2.9312,0.14067806225381754,3009407987966.256,587251148925.675,234900459.57027003,2936020844168.8047,2.989824,2.755328,,,,
exit,2025-04-26 05:30:00,,2.9144295424808373,2.9123,0.07312235967576958,3009407987966.256,,233885534.5468446,3532728443805.456,,,37825802843.906075,6.441162850529129,28369352132.929558,signal_reversal
entry,2025-04-26 05:30:00,BUY,2.9145766656579064,2.9123,0.07817414613557624,3636269190065.7363,706545688761.0913,282618275.50443655,3532445825529.9517,2.854054,3.087038,,,,
exit,2025-04-26 08:30:00,,2.8758987439274626,2.8782,0.07995469642615723,3636269190065.7363,,278867786.5677916,4098069311380.288,,,-140922202910.75467,-19.9452356942207,0.0,signal_reversal
